Channel,sessionId,lineText,lineBy,lineNum,L2,L3,issueLine
Sears_online,INT-sv1appin10-1447522249520-43773,I ordered some snowpants and jackets for my daughter and son order#955561109. Now they are on sale. Can I get the sale price?,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin09-1447522240447-43772,i can't view my last in store purchase details,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447522222955-43774,I missed making my layaway payment a couple of days ago due to a death in our family and have been trying to pay online now but your system won't let me.,2,1,,Layaway Query,
Sears_online,INT-sv1appin09-1447522211771-43769,"Hi Erin, I'm looking to order this but it appears out of stock. My name is Matt. ",2,1,,Product Inventory,
Sears_online,INT-sv1appin08-1447522185369-43764,Yes it says i have surprise points dont i suppose to use it on my order,2,1,,Rewards,
Sears_online,INT-sv1appin06-1447522157309-43762,i am having difficulties with the coupon code VETERAN,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin06-1447522139880-43760,i have question why is showing free delivery on over 449 and when i put my items on the chart it charging me,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin07-1447522063769-43751,how do redeem my suprise points,2,1,,Rewards,
Sears_online,INT-sv1appin09-1447522061089-43750,"Norma, need to place order but I want to use my rewards points",2,1,,Rewards,
Sears_online,INT-sv1appin05-1447522054914-43752,I am looking for a dryer motor Part Number 35-3728,2,1,,Product Details,
Sears_online,INT-sv1appin05-1447522010970-43748,I wont to place anouther coffee maker please,2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447521999116-43742,"I was looking at a tv and the page said the price will be shown in the cart. I did not order but the cart has the tv listed. I don,t know how to remove it from the cart.",2,1,,Cancellation,
Sears_online,INT-sv1appin05-1447521974155-43741,can you put something on layaway online?,2,1,,Layaway Query,
Sears_online,INT-sv1appin05-1447521969901-43740,but i can't see it in my acc,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin05-1447521966787-43739,I am trying to put two pairs of shoes into my cart and it just won't load. The website says they are available.,2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447521957245-43737,"I have a shop my card, but no sears account. How can I add my number on an order?",2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447521912582-43733,It was priced at $988 when I ordered it. Now the price is 899.99.,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin08-1447521874568-43725,"hi, im having difficulty putting an item in my cart",2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447521830102-43724,ello I was just wondering if you could help on how to use the layaway online Hun ,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447521803392-43718,I am trying to apply my $10 of $30 coupon on my $49.99 order and it is not showing up and none of my other coupons are working as well,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin06-1447521794388-43715,am trying to return an item but the system is not printing the shipping label,2,1,,Return Policy,
Sears_online,INT-sv1appin09-1447521785818-43714,"im looking to buy a mountain bike, are already put together, or would i have to assembly it myself?",2,1,,Order_Issue,
Sears_online,INT-sv1appin06-1447521775519-43713,"Hi, I paid off a layaway yesterday when will my points be added",2,1,,Rewards,
Sears_online,INT-sv1appin06-1447521766451-43711,Can I shop in the store black Friday and put on layaway for a few weeks?,2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447521738098-43708,trying to place an order. system not cooperating.,2,1,,Order_Issue,
Sears_online,INT-sv1appin08-1447521705567-43703,I cancelled the order but never got the $70.82 credit.,2,1,,Cancellation,
Sears_online,INT-sv1appin05-1447521679623-43702,do you provide the price match for the same?,2,1,,Price Match,
Sears_online,INT-sv1appin07-1447521669397-43698,Carol Lorah Bland here. Store pickup IS available for this item because I just did it!,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447521632462-43693,"Hello,any way to get the Black Friday price on the tree if I drive to Martinsburg and pick up?",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447521609532-43692,I ordered 6 owl throws to pick up at local Kmart(22401) and received call this AM that store won't have that many. Need to order the rest again??????????????????????,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin10-1447521577804-43683,i have couple items in my cart and says only one of them can be put on layaway,2,1,,Layaway Query,
Sears_online,INT-sv1appin09-1447521569377-43682,what would be the total cost of the 26 inch 5 drawer home owner rolling cabinet,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin08-1447521545922-43677,I have been trying to log in my account and it says to contact,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin05-1447521507740-43678,"I have a message that I have $10.00 in surprise points, but I don't see the points. My name is Rita Shane",2,1,,Rewards,
Sears_online,INT-sv1appin07-1447521488206-43672,Mark i'm trying to figure out why my order is not allowing for free shipping,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin05-1447521464364-43673,Riders by Lee Women's Stretch Classic Fit Jeans does not give size options,2,1,,Product Details,
Sears_online,INT-sv1appin05-1447521426603-43669,I would like to purchase Item #SPM11810298615 online and am hoping to find a coupon to use.,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin10-1447521424442-43664,I received Out of stock notification for my kmart.com order 958949121,2,1,,Product Inventory,
Sears_online,INT-sv1appin06-1447521404234-43663,Im trying to check out online and establish layaway and I don't see anywhere to do that at check out?,2,1,,Layaway Query,
Sears_online,INT-sv1appin08-1447521330214-43653,i need to cancel an order because you all changed the price less than 24 hours after I ordered it,2,1,,Cancellation,
Sears_online,INT-sv1appin08-1447521290859-43649,can you tell me which store has this router combo table in the store item # 00937595000p,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin07-1447521289248-43650,Just received my confirmation and find my email address wrong. to correct--hopieshut@msn.com,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin10-1447521266018-43646,I am trying to return an item and have processed the return but the return document does not have a shipping label,2,1,,Return Policy,
Sears_online,INT-sv1appin10-1447521254716-43644,is there a way to look at my reward card past purchase to return product,2,1,,Rewards,
Sears_online,INT-sv1appin05-1447521236086-43646,"can I have a phone number to order something, i am having a problem using the rewards",2,1,,Rewards,
Sears_online,INT-sv1appin08-1447521199001-43637,does sears carry the woolie in store?,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin10-1447521160261-43633,hello just curious how does it work to do layaway online?,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447521155687-43634,I forgot my password can you fix it,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447521057919-43621,"Hello, I placed a order and wanted delivery billed to my credit card. Got email this morning saying order ready for pickup. My name is Irene Smith",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin10-1447521098654-43624,if i choose shipping on my online layaway when do i need to make the last payment?,2,1,,Layaway Query,
Sears_online,INT-sv1appin10-1447521096994-43623,Hi. My name is Christy and I have a question about an order j placed on the 5th of November,2,1,,Order_Issue,
Sears_online,INT-sv1appin10-1447520983589-43609,Want to redeem my points,2,1,,Rewards,
Sears_online,INT-sv1appin09-1447520964943-43607,"jodi. hi, im trying to pay my layway online but its not found",2,1,,Layaway Query,
Sears_online,INT-sv1appin09-1447520949435-43603,"if it qualifies for the free shipping I would rather have that, but if not store pickup is fine",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin09-1447520941289-43602,Hello Jace. My last purchase through Sears.com had a promotion to get me $10 in points but they have not shown up,2,1,,Rewards,
Sears_online,INT-sv1appin10-1447520915289-43598,I'm trying to set up my account to pay for my layaway but it keeps saying my contract number is invalid,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin10-1447520910296-43597,"If I am doing an online layaway, what would be the last date that I could make a payment to receive my item by Christmas?",2,1,,Layaway Query,
Sears_online,INT-sv1appin10-1447520893282-43595,The coupon code will be applied as long as the item is eligible for it.,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin10-1447520885342-43594,I am trying to login in my account and it says that their a tenica probably and to contact tenica suport ,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin10-1447520737637-43570,I want to purchase The Cannon 8 piece Amara comforter set online for $99. I have 2 coupons which I would like to use for this order...how do I use them?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin06-1447520870838-43591,iam trying to order a doll but its not letting had my points.,2,1,,Rewards,
Sears_online,INT-sv1appin06-1447520692815-43565,"I am trying to pay for an online purchase and am logged in to my account. I do not have my sears card in hand. How can I pay for it. The card info is saved, but I need the CCV.",2,1,,Payment Issues,
Sears_online,INT-sv1appin07-1447520864368-43593,"My name is Cathy, I wanted to order this leaf blower/vac but it will not change to have it shipped to me instead of store pick up why?",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin09-1447520827236-43583,Can you tell me what items have already shipped?,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin05-1447520816215-43587,I'm having trouble setting up my payment for my layaway. It says invalid session,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447520619481-43553,I qualified for free shipping and am checking out....it's showing a shipping charge....how can we get that cleared up,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin10-1447520791294-43580,I want to redeem my reward points for sears gift cards. Where is the a web screen to do this?,2,1,,Rewards,
Sears_online,INT-sv1appin08-1447520772357-43575,Hi I'm trying to cancel my layway,2,1,,Cancellation,
Sears_online,INT-sv1appin09-1447520771335-43576,"Hi, I keep trying to check out and an error comes up saying can't ship to address and it says it's in stock. You've shipped to this address many times? Can you please help me? Thanks, Heidi ",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin08-1447520616205-43553,"I have and order that is supposed to be in store pick up. Where is it, it should have been in by now",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447520604480-43557,I have two layaway orders and I cannot see either one when I log in to manage my account online.,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin05-1447520742469-43574,"Hi I was told that I can make a layway payment though your website, I haven't used this before, how can I create my account",2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447520733607-43571,"I have 3 microwaves in my cart. We want to look at them, but can't find any in store. Pa. 19067. thanks Debby Rainer",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447520725543-43572,I had a question re the surprise points,2,1,,Rewards,
Sears_online,INT-sv1appin08-1447520724172-43568,I lost my rewar card how can i get a new one without lossing my points,2,1,,Rewards,
Sears_online,INT-sv1appin10-1447520663979-43559,This bed will replace two queen bed sets. Can all four pieces be taken away?,2,1,,Product Details,
Sears_online,INT-sv1appin10-1447520634883-43555,Would like to pick this up where I live in Durham NC (Northgate),2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin09-1447520563462-43547,regarding a water heater that we ordered online on nov 5 we were told the delivery date is on the eleven they call one day before the delivery that the merchandise is not available and we have to go to the store to pick another one,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin10-1447520526957-43542,Does this have a magnetic stainless finish or regular? I'm Sherry,2,1,,Product Inventory,
Sears_online,INT-sv1appin10-1447520508899-43540,Hi Brayden. I'm  having difficulty in getting my payment to go through. My new is Dana Robinson ,2,1,,Payment Issues,
Sears_online,INT-sv1appin05-1447520497764-43543,Hi. I have $10 in surprise points I wanted to use along with my rewards. How do I use the surprise points? ,2,1,,Rewards,
Sears_online,INT-sv1appin07-1447520476845-43539,Can I add a coupon code to an order I just placed on.line for store pickup?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin07-1447520478076-43540,Target price on their website is $6.99 what is Kmarts big secret you have to go to check out to get their price?,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin06-1447520476823-43537,I am trying to find out info on a christmas tree,2,1,,Product Inventory,
Sears_online,INT-sv1appin05-1447520442069-43537,"I have a Rewards card, but website says I am not a registered user. How can I use my points?",2,1,,Rewards,
Sears_online,INT-sv1appin05-1447520440893-43536,Cristal. I'd like to know if there is a coupon code I can use today for an online purchase.,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin10-1447520415310-43526,I WANT TO PLACE A LAYAWAY ORDER,2,1,,Layaway Query,
Sears_online,INT-sv1appin08-1447520415000-43525,my friend just told me that she got a 5 dollars off coupon for her sears account and I was wondering how come she got one and I didn't,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin06-1447520381799-43522,I'm needing dimensions and cubic feet for my Kenmore Ref. 106.57051791,2,1,,Product Details,
Sears_online,INT-sv1appin09-1447520415368-43525,I NEED A VACUMN BAG TYPE O 50510,2,1,,Product Details,
Sears_online,INT-sv1appin06-1447520369053-43520,I'm trying to purchase a tool chest. I called the store about the chest and they have a different price than whats online. Does the store match the online price because it shows to be more expensive,2,1,,Price Match,
Sears_online,INT-sv1appin06-1447520270845-43508,Joanna order # 957424476. I have contacted you a few days ago and am waiting for you to pick up this order and return it,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin06-1447520334163-43514,im looking for the ipod 5 generation ..i wanna know how much it cost?,2,1,,Product Inventory,
Sears_online,INT-sv1appin05-1447520197276-43504,My order # 957612068 was shipped by UPS #1ze085400344810586. It went to California and not to the Lafayette Sears Store. What do I do?,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin06-1447520145952-43490,My Name is Dan! Good Morning! I am trying to order a few men's shirts off your Sears.com website. This includes one item sold by lands end. My order is approximately $54.00. Why am I not receiving FREE shipping on my order over $49.00.,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin07-1447520124345-43489,"I've been trying to purchase a vacuum with sears and the order is always canceled, to day i was checking my bank account and I see that theres a charge for that vacuum but the order was canceled by sears. My questions is why am I being charged if the order was canceled?\",2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447520278286-43514,Hi. I have $10 in surprise points and I wanted to use them. Does it give me the option at the end of checkout?,2,1,,Rewards,
Sears_online,INT-sv1appin07-1447520272720-43510,I am trying to pay on my layaway and it keeps telling,2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447520040770-43480,"Joy, looking at top loading washers. there is a box to check for ""compare"" . where do i find the comparison chart? thx",2,1,,Product Details,
Sears_online,INT-sv1appin05-1447520226998-43509,"Is there any way to allow me to a break on delivery price with one one the less expensive dryers? the zip code is XXX6. I can't see the item number without getting out of chat,",2,1,,Price _Enquiry,
Sears_online,INT-sv1appin07-1447520220010-43505,"this is alex. if I join your membership, do i get any discount on this fridge?",2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin09-1447520212701-43500,Always tell me I have no points on my account yet I go to Bohemia store I had 7.00 in points,2,1,,Rewards,
Sears_online,INT-sv1appin10-1447520183477-43495,I am trying to place an order online with my new Sears  card. ,2,1,,Order_Assistance,
Sears_online,INT-sv1appin07-1447520182675-43499,I bought a self propelled mower recently. I don't like it at all. Do I have any options? I can't imagine I can return a used mower. ,2,1,,Return Policy,
Sears_online,INT-sv1appin09-1447519992096-43475,I ordered this bagger online because it said a vaible for pick-up that day.,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin10-1447520138919-43488,I received a freezer that was packed damaged. I see on the return there is no select for that just damaged during shipping and I will be charged 7 dollars for UPS to pick it up! I'm very upset,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin08-1447520108601-43484,My name is Lora Tassin and I'm checking on a price adjustment processed on 11.9.15. #093029266028,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin05-1447519912695-43469,"Hi im making a purchase online and i notice that i have 42 points thats about toexpire is there any way to use it towards this purchase and not have it expire, Sydnet?",2,1,,Rewards,
Sears_online,INT-sv1appin10-1447520040477-43478,Does this blanket come in any other color than the rhubarb?,2,1,,Product Details,
Sears_online,INT-sv1appin09-1447519873924-43460,had $8 and cents in point money that was included as I finalizing my order. Then I went back to the cart to redeem my coupon. My points were lost when I went back to finalize this purchase..Now it's only giving me $1 in point money,2,1,,Rewards,
Sears_online,INT-sv1appin07-1447519862336-43461,Hi! I started a layaway in-store and was wondering if I could pay it online?,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447519866286-43459,I am trying to make a payment on my kmart layaway. I can get on my account but I cannot do anything under the layaway tab,2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447519981445-43477,Do you guys price match?,2,1,,Price Match,
Sears_online,INT-sv1appin09-1447519972370-43474,How can I start up a layaway online?,2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447519966041-43474,will you price match,2,1,,Price Match,
Sears_online,INT-sv1appin10-1447543500958-46395,i went to pick up my order yesterday but sears said the item was already picked up. i dont know by who,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin07-1447543498892-46397,I need phone number to call about account on line. I have been locked out,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447543486196-46394,Possible additional discount due to volume?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447543473415-46398,I received an email that my order was canceled. I just made the purchase this afternoon. Order #958979659,2,1,,Order_Issue,
Sears_online,INT-sv1appin09-1447543449325-46391,"I placed an order earlier today but forgot to enter an applicable coupon code, so I'd like to cancel the order (XXX41940) so I can do it over with the coupon code.",2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447543423510-46392,https//m.sears.com/promos/tools-special-deals/promo_tools_special_deals. The 236 piece craftsman with roller case shows a member price of 44.99 but it's not applied when I check out,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447543423090-46391,Hi I know you guys merge with sears or what not but I was trying to place an order on some items and I was wondering why my shipping wasn't free and its over $49?,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin10-1447543397390-46385,"yes, are you able to load any new coupons to my account? $10 in points on $50 purchase?",2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin08-1447543376111-46382,"delete the order it was a mistake don,t even know what i ordered",2,1,,Order_Issue,
Sears_online,INT-sv1appin10-1447543325397-46379,I didn't see the specifications,2,1,,Product Details,
Sears_online,INT-sv1appin08-1447543322359-46377,I would like to come in and pay for the CD.,2,1,,Payment Issues,
Sears_online,INT-sv1appin09-1447543289273-46375,"was trying to apply coupons in cart , they say they do not apply, here are thr details of one, can you tell me why it dosent work?",2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin07-1447543281354-46376,Will it be too late for me to pick up my Laraway tomorrow ,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin09-1447543260505-46372,I can't seem to go to check out I would like a phone # to talk to someone,2,1,,Order_Issue,
Sears_online,INT-sv1appin10-1447543210031-46368,how does this double oven rate against others you have?,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin08-1447543195315-46364,"I am interested in the 7.5' Portland fir prelit tree, do you know anything about the assembly of this tree and if one light goes out, do the others stay on?",2,1,,Product Details,
Sears_online,INT-sv1appin06-1447543135669-46361,how do I make a payment on my layway? its saying I have no orders,2,1,,Layaway Query,
Sears_online,INT-sv1appin10-1447543105602-46357,I am having trouble  with shop way award account ,2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447543096449-46361,"I have been trying to change my email, it never takes",2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447543021164-46349,"Checking whether Sears offers ""assembly"" services. We are in zip code XXX5",2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447543009904-46352,I would like to purchase an item. I would like to use my Sears credit card and also a Visa to pay the balance. Is that possible?,2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447542991938-46348,"When will the Katy Perry Killer Queen EDT Clam-shell, 1 fl oz. be available for either free store pickup or shipping?",2,1,,Product Inventory,
Sears_online,INT-sv1appin07-1447542941635-46343,"Ai am paying more in shipping then my item is,any way to get free xshipping with my sears",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin08-1447542940007-46339,I tried to cancel this order several times and had no luck. Can you help me? order#,2,1,,Cancellation,
Sears_online,INT-sv1appin05-1447542922372-46342,I am trying to may a laway payment and it wont let me,2,1,,Layaway Query,
Sears_online,INT-sv1appin09-1447542901148-46338,With your GE Random Sparkle Icicles Clear Christmas Lights 300 Ct We would like to know 1. Can they stay stationary with out twinkling? 2. What does the longest drop measure,2,1,,Product Details,
Sears_online,INT-sv1appin10-1447542899173-46338,I ordered a snow blower from sears online. I chose to have my snow blower shipped to a store,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin08-1447542896310-46335,I cannot access my cart,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin07-1447542839712-46334,You can use the coupon on your next order.,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447542800936-46332,I'm having problems redeeming my SYWR points. Can you help? Thank you!,2,1,,Rewards,
Sears_online,INT-sv1appin07-1447542757249-46325,how can i cancel an appointment i made for an oil change?,2,1,,Cancellation,
Sears_online,INT-sv1appin10-1447542756478-46324,'m trying to order item 00948327000 and the member price should be 44.99 but it's not applied when I check out,2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447542726875-46323,I can pick up at South County mall sears,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin07-1447542720480-46322,when will the layway be fixed to pay on line,2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447542720152-46321,Can you tell me if both items in my order #958812472 shipped? ,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin10-1447542716020-46320,do you have baseball or hockey cards,2,1,,Product Inventory,
Sears_online,INT-sv1appin10-1447542671860-46318,"I was trying to add my debit card to my showmyway reward account to recieve the $10 in points, but the link on the site is broken or something.",2,1,,Rewards,
Sears_online,INT-sv1appin08-1447542668157-46315,"I am a member, but had to change my email address because some hacked my email. So how do I get into the my shop rewards?",2,1,,Account_Enquiry,
Sears_online,INT-sv1appin08-1447542639514-46313,The sales person said he couldn't even order it online.,2,1,,Order_Issue,
Sears_online,INT-sv1appin08-1447542570197-46305,RECEIVED A WATER FILTER THAT DOES NOT WORK IN MY REFRIGERATOR . I JUST WANT TO RETURN IT AND GETTING NO HELP'. ORDER #957751281 MY EMAIL IS CHINSKYM@GMAIL.COM PLEASE HELP,2,1,,Return Policy,
Sears_online,INT-sv1appin08-1447542558744-46304,I am trying to do an online layaway....and when I am trying to checkout...it keeps saying that my email and password are incorrect but It is NOT incorrect....what can I do?,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447542557989-46305,is this available in store,2,1,,Product Inventory,
Sears_online,INT-sv1appin05-1447542517441-46303,"I'm trying to make a $50 payment on my layaway account, but it won't allow to make a payment less than the amount due.",2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447542515325-46302,"i placed an order about an hr ago, and i just want to make sure it will be available today and if it will be an issue to pick up",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin09-1447542509870-46299,I need information on smart plan I purchased with a television,2,1,,Product Details,
Sears_online,INT-sv1appin07-1447542496557-46300,why would an item be in stock today for pickup but not in stock for delivery?,2,1,,Product Inventory,
Sears_online,INT-sv1appin09-1447542462946-46293,hi i cant seem to find my order to make a payment,2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447542449314-46295,I am trying to make a layaway payment on contract #150591 but I cant find it online and the store is not helping,2,1,,Layaway Query,
Sears_online,INT-sv1appin09-1447542435706-46291,hello I've been trying to preorder an item Kylo ten starkilerbase,2,1,,Order_Issue,
Sears_online,INT-sv1appin08-1447542411594-46288,Im trying to pay on my layaway but i cant recieve a verification code and my payment is due today. How do I go about getting help,2,1,,Layaway Query,
Sears_online,INT-sv1appin05-1447542408006-46293,"above my cart it says free shippping over $49. on each of my items it shows free shipping, then at checkout it shows shiping charges. what is going on?",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin05-1447542361144-46288,Unable to complete transition. Can't complete purchase.,2,1,,Order_Issue,
Sears_online,INT-sv1appin06-1447542305542-46281,Can you tell me if item #00823936000 is available in around my area in a Sears store?  My zip is 75150.  ,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447542303969-46283,Can someone tell me what your order has been delivered means? I went to the store to pick it up and was not very happy to find out they do not have it.,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin07-1447542294777-46280,hello my name is Kackada. I pre ordered a toy and I wanted to see if I can cancel my order,2,1,,Cancellation,
Sears_online,INT-sv1appin06-1447542289831-46278,my coupon code wont work,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin10-1447542287125-46278,"I cannot figure out how to take off my 10,500 points on the pajama set I have in my cart right now",2,1,,Rewards,
Sears_online,INT-sv1appin07-1447542261592-46278,I was wondering what the return policy was for your jewelry? Does Sears have a holiday return policy? ,2,1,,Return Policy,
Sears_online,INT-sv1appin10-1447542253554-46275,I suppose to receive $17 worth points,2,1,,Rewards,
Sears_online,INT-sv1appin05-1447542246421-46278,yes I ordered a washer and dryer bundles a Kenmore that was for 599 yes I did order the bundle washer and dryer bundle for Kenmore is 599 what can I do to return it,2,1,,Return Policy,
Sears_online,INT-sv1appin08-1447542227319-46270,I was working with Damien. Our session ended before the transaction was complete. I'm trying to help my mom -- a Sears retiree -- place this order. She has an employee discount card. can you help us place this order so she gets the sale price her retiree discount?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447542226733-46276,im wondering why my local store and this website does not have Kenmore fridge water filter part 46-9924?,2,1,,Product Inventory,
Sears_online,INT-sv1appin05-1447542218822-46275,im trying to get the free shipping on my orde,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin05-1447542205044-46273,I was told that same is available for $ 564.47 from AMB Furniture &amp; desighn,2,1,,Product Inventory,
Sears_online,INT-sv1appin08-1447542167006-46263,Hello I am having trouble cancelling a layaway,2,1,,Cancellation,
Sears_online,INT-sv1appin06-1447542083864-46257,"I am trying to place and order, but am unable to. I'm not sure why.",2,1,,Order_Issue,
Sears_online,INT-sv1appin06-1447542020660-46250,I have been trying to pay my layaway online for two days but there seems to be an issue on kmarts end. It keeps giving me an error message,2,1,,Layaway Query,
Sears_online,INT-sv1appin10-1447541992349-46246,"I am trying to buy the Pioneer car stereo model number AVH270bt. When I add that item to my cart, the model number changes to AVH-170DVD. Why is this?",2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447541934498-46245,Im trying to rest my password this has being happing for some days now but for some reason its not letting me do it will you be able to help me with this please I've went to rest and it never sent a link to my email ,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin07-1447541921810-46244,what is the return policy for the enviroloft-down-alternative-comforter-by-exceptionalsheets/ that is in my cart?,2,1,,Return Policy,
Sears_online,INT-sv1appin08-1447541915654-46239,am i able to put laptops on layway?,2,1,,Layaway Query,
Sears_online,INT-sv1appin05-1447541898868-46243,I'm doing an online layaway and it won't take my payment. It keeps saying try later,2,1,,Layaway Query,
Sears_online,INT-sv1appin10-1447541886483-46237,I wanted to use my points and they sent me a $ 5 coupon . I just placed the order.,2,1,,Rewards,
Sears_online,INT-sv1appin09-1447541861615-46234,How am I supposed to pay on a layaway if it still says layaway processing? It's been like that for over a week.,2,1,,Payment Issues,
Sears_online,INT-sv1appin10-1447541827393-46230,Is there some way to undo a coupon code during checkout,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447541806302-46232,I was trying to order the nutria ninja bl 491 online but it is no longer showing as sold by sears when I search.,2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447541796475-46229,I am not getting free shipping ,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin09-1447541792944-46228,If I purchase boots on sale on-line can I return them to the store?,2,1,,Return Policy,
Sears_online,INT-sv1appin07-1447541704708-46221,"I am trying to place an order online. It is showing me that I have $21 dollars in points, but when I go to checkout and enter my coupon code it only shows that I have a $1.5 to use... why is that?",2,1,,Rewards,
Sears_online,INT-sv1appin10-1447541693124-46218,I want to order these two items but i don't want them shipped to me i would rather pick them up.,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin06-1447541680766-46217,I've been trying to purchase a Protection Agreement and keep running into trouble. It won't go through.,2,1,,Order_Issue,
Sears_online,INT-sv1appin08-1447541662123-46214,I have a question regarding the shop your way points,2,1,,Rewards,
Sears_online,INT-sv1appin07-1447541660502-46216,I'm try to put an Item in my cart and it won't let me. Can you help?,2,1,,Order_Issue,
