XTest,sessionId,y__true,y_pred,y_prob_max
what has happened to the dyson cordless offer that had a pound100 discount,INT-va1appin09-1437503869949-45100,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.26706309456
do you know when the 5+2 drawer chest will be back in stock,INT-sv1appin07-1438632477559-116313,Product Inventory,Product Inventory,0.880895419626
how do i find and update my information on my rewards card,INT-sv1appin05-1447561814412-47826,Rewards,Rewards,0.62080090954
  quick question  do u have any dealsdiscounts that will work with a gift card purchase ie itunesstarbucks  do u know of any coming up do u do them at a certain time of year okay do you have any discount on buying target gift card,INT-sv1appin05-1441485179283-36713,Giftcard_Issues,Giftcard_Issues,0.945105127615
if i buy sometng online can i get a gift receipt how do i do that,INT-sv1appin05-1445171671553-332,Giftcard_Issues,Product Details,0.72361544272
 order nois xxxx-xxxx-1645 miji kim i picked up on xxxxxx2015 for 2 pampers cruisers diapers giant pack and 1 pampers cruisers diapers jumbo pack that time when 2 pampers cruisers diapers giant pack give 10 gift card but i never get that,INT-sv1appin07-1445179314571-490,Giftcard_Issues,Giftcard_Issues,0.935355011344
visitor 1891 do you have to pay in credit card each month for the iphone 5c or you can pay in cash,INT-node0-1401737747340-1891,Payment Issues,Payment Issues,0.72337566673
where do i enter my promo code yes,INT-va1appin10-1445036070796-18490,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.46085181634
what is the length and width of the elliot shory mattress,INT-va1appin08-1437588265228-52350,Size-Shape,Size-Shape,0.656539959698
 i have added a product to my trolley but it is saying that it cant be collected or home delivered ,INT-va1appin10-1437934999126-73815,Order_Assistance,Order_Assistance,0.136100452531
just trying to fiqure if my local store still has gas grills in stock,INT-sv1appin05-1445175556994-408,Store_Pickup_Queries,Product Inventory,0.422035025638
im trying to complete an order and check out ive entered the email and made a new password since i wasnt sure of the old one it will not continue to the next page,INT-sv1appin08-1447549413575-46945,Account_Enquiry,Order_Issue,0.279923965022
i wanted to know why i couldnt redeem my points on a purchase of clotng that i made,INT-sv1appin09-1447522290561-43779,Rewards,Rewards,0.427781148044
 lia im looking for information regarding the free giftcard offers in the weekly ad i was hoping to find the terms and conditions regarding the giftcards is it just like coupons or are there other special terms thank you page 17,INT-sv1appin06-1441480472852-34620,Giftcard_Issues,Promotions/Deals/Discounts,0.126702713558
can u tell me when the wardrobe will be back in stock  torquay,INT-va1appin06-1437424784513-38398,Manufacturer Information,Product Inventory,0.614456193176
i just placed an order for winter boots and it said you have 8 in surprise points 8000 points to redeem on your sears or kmart purchase of 15 or more did i get my surprise points,INT-sv1appin05-1447478377006-40845,Rewards,Rewards,2.37278844273
 im making a purchase online and i notice that i have 42 points thats about toexpire is there any way to use it towards ts purchase and not have it expire sydnet,INT-sv1appin05-1447519912695-43469,Rewards,Rewards,0.764295879069
 i am ordering online at targetcom and the item says not available for spping --- free store pickup is it certain that the item will be available at our vestal store i did not see it on the floor at the store room essentials storage desk essentials -- xxxxxxxxx colorespresso 13850 yes thanks in color espresso,INT-sv1appin09-1441303481495-22684,Store_Pickup_Queries,Store_Pickup_Queries,0.170022630576
visitor 4731 im trying to place an order using my best buy store card and im having trouble under payment method ts card does not seem to be an option,INT-node0-1401808652438-4731,Payment Issues,Payment Issues,1.43834357575
"i would like to know if i can pay online with two different cards i have a gift card and a debit can i use those two cards ""yes it is a target gift card""",INT-sv1appin05-1445196508757-947,Payment Issues,Giftcard_Issues,0.763125341399
"before i complete my order is there somewhere i can add a gift message ""also is there a way to make all 3 of my items sp together""",INT-va1appin06-1445015217827-36916,Product Details,Product Details,0.483259287089
how long will it take for delivery xxxx-xxxx-0196,INT-va1appin08-1445112933243-45562,Shipping Inquiry,Shipping Inquiry,0.351236788628
do i get 10 for ts order  what card  credit card ,INT-va1appin09-1445044370663-19334,Order_Issue,Payment Issues,0.112665925424
can you reduce the price to 400,INT-va1appin05-1437910544453-72830,Promotions/Deals/Discounts,Price _Enquiry,0.963692029804
can you tell me about the two layway i have,INT-sv1appin05-1447643185593-54284,Layaway Query,Layaway Query,1.02436467235
i wana sume stuf bye now pay latear,INT-va1appin05-1437755004242-66214,Payment Issues,Payment Issues,0.537929657789
visitor 4658 i see you price match,INT-node0-1401807472500-4658,Price Match,Price Match,1.95175515796
just need to know what color the seat is on ts counter stool boraam fenton driftwood counter height stool,INT-va1appin07-1445125229540-46729,Product Details,Product Details,0.321768719802
when i go to checkout i got ts message error unable to get property recurringorder of undefined or null reference ok thanks,INT-va1appin09-1444959042838-10400,Order_Issue,Order_Issue,0.709796685523
" is it free spping on all orders with the redcard regardless of the limit ""great thank you""",INT-sv1appin10-1441315105830-24081,Rewards,Shipping Inquiry,0.493026350307
i just bought a gift card for my niece using paypal now t are asking for my target account wch i do not have nor do i want what do i do yes,INT-sv1appin10-1445193913585-874,Payment Issues,Giftcard_Issues,0.303875960652
 could you please tell me what material in used around the poles of the trampoline,INT-sv1appin08-1438618483037-114901,Material,Material,0.416273450799
 i would like to send everytng in my cart to my brother in louisiana and i live in california ok ok thk u,INT-sv1appin08-1441149917263-7861,Shipping Inquiry,Shipping Inquiry,0.375080892348
good evening - where do i enter the fall15 code when checking out,INT-va1appin07-1445043049193-40610,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.959157549567
 may you please tell me when wasng macne back in stock for delivery,INT-va1appin08-1438715762539-92044,Product Inventory,Product Inventory,0.684177071337
do you price match,INT-sv1appin06-1447599904924-49564,Price Match,Price Match,2.25556168004
 i m trying to order a travel system and do a store pickup i am not able to select the nearby shop can u help me,INT-va1appin08-1445131271913-47204,Store_Pickup_Queries,Store_Pickup_Queries,0.775900499138
does the free oversized spping apply to australian purchases thanks,INT-sv1appin09-1447464004899-39767,Shipping Inquiry,Shipping Inquiry,0.175840174188
i am interested in purchasing the canon selphy for a christmas present but i see it has a 30 day return policy,INT-sv1appin09-1445181127635-530,Product Details,Return Policy,0.960874903187
visitor 4592 how can i arrange for store pickup and what would be the date,INT-node0-1401806368735-4592,Store_Pickup_Queries,Store_Pickup_Queries,0.296236182935
 maggie we are headed to disneyland and leaving the 14th is it risky getting these srts sent with a date of xxxxxx,INT-sv1appin09-1441387623719-30143,Shipping Inquiry,Shipping Inquiry,0.409345014266
i would like to return a calculator i bought online can i return it to my local target store thanks a lot ts chat option is great deb,INT-va1appin08-1445018320694-37395,Return Policy,Return Policy,1.31756935979
"richard i ordered one of these calculators earlier ts evening to be picked up at my local store in woodinville wa then later i received a notice that t are out of stock there and i should cancel delivery or find it at another target ""supposedly it is still in stock in your everett wa store so im trying to go through the whole purchase again from the beginning ts is what i need to do right"" xxxxxxx is email order xxxx-xxxx-4340 ""of the everett store the woodinville store or my home"" everett store supposedly has them in stock their address is everett wa 98208",INT-sv1appin07-1441076107800-5544,Product Inventory,Store_Pickup_Queries,0.386009033979
im about to order a wasng macne but i don understand why i cant choose a delivery date when it says next day delivery available,INT-va1appin05-1439224819637-123387,Product Inventory,Shipping Inquiry,0.412144093687
visitor 4585 it wont allow me to increase the quantity to more than 1,INT-node0-1401806236391-4585,Order_Issue,Rewards,0.349085703006
"i have put 9 items in my shopping basket but when i try to check out i keep getting a message that i have entered incorrect email or password i asked to find my ""forgotten"" password",INT-sv1appin08-1447615841646-51188,Account_Enquiry,Account_Enquiry,0.629283621948
can i use a promo code coupon if i am already receiving offers every time i enter it the page goes blank rmtv9fkyvcvtckd it printed from the store with my receiot,INT-va1appin10-1445005525951-13994,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.43493407286
i wanted to know if price match is available for online orders,INT-sv1appin06-1447470585675-40340,Price Match,Price Match,0.71863671051
i am wondering how i send e-giftcard through email,INT-sv1appin07-1447467317760-40079,Rewards,Giftcard_Issues,0.288257547848
 could u please tell me my rewards number and also i dont have a password,INT-sv1appin10-1447610803693-50665,Account_Enquiry,Account_Enquiry,0.292303597056
i am trying to place an online order and it keeps saying an exception has occured and to enter the pin associated with my account,INT-va1appin09-1445008617629-14490,Order_Issue,Order_Issue,0.639883107835
can i chose delivery date preferably on satuday,INT-va1appin06-1439051434157-114765,Shipping Inquiry,Shipping Inquiry,0.14811395846
i just bought a memory double sixze,INT-sv1appin05-1438277004717-97811,Order_Assistance,Product Details,0.362334090234
i am looking for a fridge freezer with the following 200l fridge and 90l freezer capacity what do you have available,INT-va1appin05-1437729835936-64467,Size-Shape,Size-Shape,0.228660815132
visitor 9116  rich  what is the warranty policy for open box items that are geek squad certified,INT-node0-1403054625364-9116,Warranty Enquiry,Warranty Enquiry,0.814486342732
" blake i try to reset my password i send my email address but there is no option to reset of the email i received ""need a new passwordweve got you coveredtabtargetr guestwe can get you back into your targetcom account fast you can create a new password in the next stepgood to know if you changed your mind and you dont need a new password you can ignore ts email if you need assistance please contact us online or call us at xxxxxxxxxxtargetcomtabfind a storetabprivacytabhelp"" there is no click button to reset a new password xxxxxxx annabelle sanguenza",INT-sv1appin06-1441333818325-24698,Account_Enquiry,Account_Enquiry,1.88927827289
 am i right in tnking that argos and homebase are the same company if so are the same discount available at both stores,INT-sv1appin10-1438158581743-89416,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.17194232156
" _ im trying to use my 10 gift card but it doesnt seem to be applying to my order total ""no i have an electronic gift card for 10 i entered in the  and access code it shows up and i t """"apply"""" it says remaining due 2077"" ""but when i click save and continue the order total is still 3077""",INT-va1appin10-1445006350429-14125,Giftcard_Issues,Giftcard_Issues,0.831528228706
ordered ts exact order about a month ago included was a 5 gift card just spoke with target on the phone and he was very unhelpfull in explaining why i never received the order xxxx-xxxx-8690 i did receive a refund but wasnt looking for that i actuaally want the stuff xxxxxxx it never arrived and i was refunded but now the gift card is not an option as i try to order again yes,INT-sv1appin05-1441394542225-30916,Giftcard_Issues,Giftcard_Issues,0.455709909589
 i am trying to enter a promo code and it will not appy it xxxx-xxxx-6512,INT-va1appin10-1445042380411-19149,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.27853616025
i was actually looking at the winslow black oak stain leather effect bar stool however i notice that homebase are currently doing them cheaper do you price match since youre part of the same company,INT-va1appin06-1439213694898-122308,Price Match,Price Match,0.989066740293
valerian i am ordering yinlane cocktail table where do i select pick up at store and get additional 10 off so far i only get the fall15 discount,INT-va1appin09-1445023870404-16858,Store_Pickup_Queries,Promotions/Deals/Discounts,0.810208300079
visitor 29537 on todays deal of the day specifically the router if i buy today and it doesnt work can i return if so how long do i have,INT-node0-1402800567887-29537,Return Policy,Return Policy,0.260720664316
 just curious how does it work to do layaway online,INT-sv1appin10-1447521160261-43633,Layaway Query,Layaway Query,1.58093411171
 im trying to place an order and its not picking up my surprise points,INT-sv1appin05-1447548974708-46908,Rewards,Rewards,0.595601828064
" i am trying to checkout from my cart but every time i ""proceed to cart"" it brings me to a spping page that is blank ""im sorry i dont see a """,INT-va1appin08-1445118875006-46171,Order_Issue,Order_Issue,0.998217772995
"i would like to order 2 dorel asia upholstered ottoman in cherry and have them spped to my local target store for pickup in lady lake florida 32162 can ts be done ""the order says it can be picked up in ocala and then it has """"change store"""" underneath when i put in the request for zip 32162 the message says sometng is wrong right now""",INT-va1appin06-1445107561979-44957,Store_Pickup_Queries,Store_Pickup_Queries,1.98251157168
 kai i have a concern regarding the standard spping its showing me two different dates no thats not what i mean i understand that part in my cart it gives me one set of dates xxxxxx-xxxxxx and then on the spping speed area it gives me xxxxxx - xxxxxx,INT-va1appin09-1445139916125-26365,Shipping Inquiry,Shipping Inquiry,0.650230040296
can i use the wte10 discount code with ts item,INT-va1appin06-1437823463660-69626,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.627484616324
yes i wondered does ts come with the weights,INT-va1appin06-1439201129426-121570,Product Details,Product Details,0.878961893169
 i was looking at bags and i had a discount that i was able to use ts moring at 5am that needed today on the 15 but now it is not showing for me to use,INT-sv1appin09-1447610739898-50657,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.626355748107
" i am wondering why store pickup isnt an available option for the car seat id like to purchase it says that its ""in stock"" but to visit the store to purchase ""just weird that its in stock but not availble for pick up"" ""also are you able to use cartwheel online""",INT-sv1appin06-1445197058175-954,Store_Pickup_Queries,Store_Pickup_Queries,1.49081080631
 i bought ipad mini 2 yesterday and opened can i return it dont have any cld protection option,INT-va1appin06-1444965346786-32465,Return Policy,Return Policy,0.223088805775
is ts a new model as theres no reviews,INT-va1appin09-1438702209361-90658,Manufacturer Information,Product Details,0.792568430875
i have already bought a penton oak effect wardrobe now i wish to buy the penton 5 drawer chest but it seems unavailable on all argos stores is it possible to buy anywhere else,INT-va1appin07-1438764627511-95598,Product Inventory,Product Inventory,0.703019974673
i am trying to find a store to do a layaway and it wont accept any address,INT-sv1appin07-1447629059827-52674,Layaway Query,Layaway Query,0.229369051354
 ned i am wondering how to shop online with my redcard yes but it asks for an expiration date and all i have is when i became a cardholder huh,INT-va1appin08-1445000913403-34732,Payment Issues,Rewards,0.18749541338
can ts item be return since it is a clearance item burke slipper chair - bright multicolored floral ok thank you,INT-va1appin07-1445058393631-41687,Return Policy,Return Policy,0.205855906973
visitor 15458 i am looking at applereg - macbook pro with retina display - 133quot display - 4gb memory - 128gb flash storage visitor 15458 i wonder how much discount i get for student discount,INT-node0-1402002895640-15458,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.221475785223
how do i cancel an order that was erroneously placed yesterday,INT-sv1appin08-1447526129304-44303,Cancellation,Cancellation,0.786940128043
 dominic i was wondering if i place an order here in county cork can i have it delivered to an address in scotland,INT-sv1appin10-1438512542107-109445,Order_Assistance,Shipping Inquiry,0.117602946263
do you need a code to get 10 store-pick up credit yes,INT-va1appin10-1445094441648-22085,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.596989823682
can you do lay away shopping on line,INT-sv1appin06-1447648677222-54768,Layaway Query,Layaway Query,0.746246715186
 my name is t and i would like to cancel my layaway order,INT-sv1appin07-1447524067764-44027,Cancellation,Cancellation,1.11543457499
visitor 22870  visitor 22870 i am adharsha visitor 22870 i am looking for cannon camera visitor 22870 canon - powershot elph 130 is 160-megapixel digital camera - gray visitor 22870 i m seeing it is not available near to my place visitor 22870 can you help me on ts visitor 22870 ,INT-node0-1402683817358-22870,Order_Assistance,Product Details,0.34376512242
"is the height measurement of ts headboard measured from the end of metal attachment to top of upholstered part thx ""also are the legs adjustable at all""",INT-va1appin10-1445019011725-16100,Product Details,Size-Shape,1.77251194762
looking for good macne,INT-va1appin07-1439147493481-118539,Product Details,Product Details,0.498121153736
 diana if i purchase as item to be picked up in the store t will hold it till i get there one week,INT-sv1appin05-1445199634613-1035,Store_Pickup_Queries,Store_Pickup_Queries,0.423153592207
i am trying to apply a coupon to my order and it says it applied but my price doesnt go down,INT-sv1appin07-1447612957941-50887,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.868338482383
im needing to return my pants an t sent me a return label yesterday but it wont come up can you resend me one,INT-sv1appin10-1447647722166-54689,Return Policy,Return Policy,0.994183906834
where do you get a coupon code,INT-sv1appin07-1447618039899-51433,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.33362263342
whats the difference dyson dc44 animal and dc44 origin,INT-va1appin08-1437495166506-43985,Product Comparison,Product Comparison,0.194136457116
why cant i reserve ts product  for collection,INT-va1appin06-1439019839636-113462,Order_Assistance,Order_Assistance,0.339670482347
 why is the pound329 when a lot of other places are selling it cheaper curry pound292 amazon pound 283,INT-va1appin05-1437682776303-60716,Price Match,Price Match,0.624813442422
 archer will i be able to use my discount card on thjs purchase,INT-sv1appin09-1447561690691-47815,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.501531126572
i am trying to enter promo code wedding20 for the over 100 purchase i am making on a wedding registry and its not working thank you,INT-va1appin07-1445049459538-41139,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.88081617403
" diana i want to purchase ts and sp it to the target store in delray beach fl zip code 33444 ""mens triax fracture fat tire bike - blue 26"""""" online item  xxxx-xxxx-78 store item number dpci 082-xxxxxx but the website is telling me its unavailable for pickup at my local target store",INT-va1appin09-1445028707126-17571,Store_Pickup_Queries,Store_Pickup_Queries,0.953584480501
" luis im having a problem completing an order online i recently activated my new target debit card and when i put in my pin i get a pop up saying ""oops an exception occurred"" okay",INT-va1appin08-1445125408392-46750,Order_Issue,Order_Issue,0.758647415393
looking for either double or kingsize bed with mattress probably witn the pound200-pound300 price range any suggestions,INT-va1appin09-1439234738097-124373,Product Details,Size-Shape,0.354344110736
i bought a pair of boots from searscom and had them spped to kmart because we do not have a sears where i live the boots were too small so i need to take them back would i take them back to kmart or sears,INT-sv1appin08-1447644847836-54431,Return Policy,Shipping Inquiry,0.23868448559
 if i order online and have my boyfriend pick it up after work is there a designated time that it needs to be picked up by ok yeah okay nevermind,INT-sv1appin08-1441131575745-6522,Shipping Inquiry,Store_Pickup_Queries,0.347381478194
 ned having some trouble with my shopping cart the items are in my cart the issue is as follows special says order 2 giant packs of pampers or upup and get 10 gift card i have those items in the cart but the gift card does not show up,INT-va1appin08-1445106178761-44804,Giftcard_Issues,Giftcard_Issues,0.783930027365
i made a order salescheck  093000319767 i used a coupon that was 5 back in points when you spend 5 or more,INT-sv1appin05-1447631456993-52972,Rewards,Promotions/Deals/Discounts,0.446397653994
 can i use vouchers for online shopping and do you get the pound10 girt voucher when you shop on line,INT-va1appin10-1439218470691-122762,Payment Issues,Promotions/Deals/Discounts,0.542080836313
i am interested in purchasing a cooker but your price is so much more than elsewhere but includes installation i do not need installation as my partner is registered to do ts,INT-va1appin08-1439066519872-115538,Price Match,Product Details,0.152400781107
visitor 4769 im looking for an external hard drive that runs at least 7200rpms and holds at least 1 tb,INT-node0-1401809180845-4769,Product Details,Product Details,0.587978928732
 i am trying to order an item to be picked up at a store but i cant change the store pickup location it says that there is an internal problem and i should check back later is there any way around ts issue thank you,INT-va1appin09-1445111732609-24029,Store_Pickup_Queries,Store_Pickup_Queries,1.34811206117
visitor 29487 yes do the gamers unlocked members get discounts on used games,INT-node0-1402799546053-29487,Promotions/Deals/Discounts,Product Details,0.273198944454
trying to order ts minnie mouse playard and it wont let me sent it to cartkeeps asking for a zip code for nearest store but than says theres no store in 50 milesplease helpreally want the item,INT-sv1appin08-1447466230145-39980,Store_Pickup_Queries,Store_Pickup_Queries,0.680115308949
i am looking for a bench i see that there is pound10 off when you spend more than pound100 pound5 if pound50 i have also seen that there is a 10 discount using code health10,INT-va1appin08-1439050516576-114714,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.14779910011
i want a dining table ive sen online but it is not available fir home deliveryam willing to wait as long as i can get thw item,INT-va1appin08-1438973099393-111092,Product Inventory,Product Inventory,0.236479527831
visitor 31120 i was wondering if you could help me on a few questions on ts pc httpwwwbestbuycomsitecyberpowerpc-gamer-ultra-desktop-4gb-memory-500gb-hard-drive4252082pid=1219097025278ampskuid=4252082ampref=06amploc=01ampci_src=14110944ampci_sku=4252082ampextensiontype=plagamps_kwcid=ptcpla42057919639g49989914959ampkpid=4252082ampk_clickid=289fae3a-577f-2568-3bd3-00007132996c,INT-node0-1402853836217-31120,Order_Assistance,Product Details,0.939445300537
my order keeps putting my billing address as the spping address t are different,INT-sv1appin07-1447578143419-48453,Order_Issue,Order_Issue,0.184224380505
i dont see a place to add my discount of 15,INT-va1appin07-1445099654176-44064,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.11757489699
i was trying to buy a movie with my shop your way rewards but it keeps saying i dont have enough when the movie is 999 and i have 15500 points,INT-sv1appin08-1447606644588-50229,Rewards,Rewards,1.30523452355
sorry using tablet and pressed chat by accident was in contact earlier on about the wte10 discount code it expired yesterday but offer pops up when you click through on large kitchen appliances,INT-sv1appin07-1438194936266-92213,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.29446400242
i want to cancel my order its 959133632,INT-sv1appin08-1447617296134-51349,Cancellation,Cancellation,1.79879801944
yeah if i buy the bunk bed with two mattresses do i stiil get the discount on furniture,INT-va1appin10-1439216466718-122559,Rewards,Promotions/Deals/Discounts,0.174948414909
 i was wandoering to get a argos card account  do u have to have good credit to get 1 as mine aint the best,INT-sv1appin07-1438534047803-110208,Payment Issues,Payment Issues,0.137748361391
i would like to apply for the buy now pay in 6 months option but i dont have a current argos card,INT-sv1appin05-1438369556571-103869,Payment Issues,Payment Issues,0.825739984882
is it available to pick up in your sears store,INT-sv1appin06-1447566768297-48060,Store_Pickup_Queries,Store_Pickup_Queries,0.818960068314
 can i pay my sears credit card bill at kmart using my debit card i am not sure i have time to make it to the atm,INT-sv1appin10-1447460212900-39368,Payment Issues,Payment Issues,0.439786436279
 when will the special offer on item 3214398 be available,INT-va1appin09-1437558868680-49595,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.25654291166
yes what colour are t,INT-va1appin05-1439040217996-114125,Color,Color,0.642798326461
 bennett i cany log in to my account wont accept my info,INT-sv1appin10-1447526201261-44312,Account_Enquiry,Account_Enquiry,0.339699383301
visitor 28801 is ts in the store,INT-node0-1402787952051-28801,Product Inventory,Product Inventory,0.256793955378
i wish i could get these delivered tomorrow even for an additional cost,INT-sv1appin05-1447622349746-51906,Shipping Inquiry,Shipping Inquiry,0.743300952239
i am trying to purchase an item on a wedding registry and cant check out where can i find that,INT-va1appin09-1444958325944-10311,Order_Issue,Order_Issue,0.731732813744
i want the items spped to my home but it has store pickup showing at a store in another state,INT-va1appin07-1445121056199-46372,Shipping Inquiry,Store_Pickup_Queries,0.64420992377
i was under the impression that indoor furniture was subject to 20 discount today yet ts hasnt shown up at checkout ,INT-va1appin05-1438782896692-96683,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.927579896479
 i am looking to order a wasng macne it says order now for delivery witn 17 days however when i bring the delivery dates up it says every slot is unavailable,INT-sv1appin10-1438617586166-114808,Order_Assistance,Shipping Inquiry,0.493703196932
if i spend over pound100 on line will i still be entitled to your pound10 voucher,INT-sv1appin07-1438280115228-98064,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.351095719106
 i have 10 in surprise points i wanted to use along with my rewards how do i use the surprise points,INT-sv1appin05-1447520497764-43543,Rewards,Rewards,2.12545187937
i have a promo code that isnt working but it doesnt tell me why it printed out when i purchased items at the store yesterday its for 10 off my total purchase at targetcom rmt94hp9wn3tcsw,INT-va1appin07-1445004650603-35261,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.40556297584
visitor 7766  im attempting to submit an order and there seems to be an ongoing quoterror during order processingquot,INT-node0-1403653755287-7766,Order_Issue,Order_Issue,0.237205591947
can you give me model numbers of tumble dryers that have a side vent on the bottom left none of the models make it clear,INT-va1appin05-1439218082849-122734,Product Details,Product Details,0.526308546112
 i entered two prom codes but the discounts are not showing up in the summery i do not see a cart number,INT-va1appin09-1444957529621-10207,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.02452464356
please ring me michael 01423 871987 re an order,INT-va1appin07-1437414206073-36934,Order_Assistance,Order_Issue,1.158495165
 is there a coupon code i can have to get free spping on ts item,INT-sv1appin08-1447600228042-49593,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.30589501379
"my subscription was canceled out of stock will it be respped when the item comes in stock daphne booker xxxxxxx ok ""thank you bye""",INT-sv1appin07-1441309172353-23384,Account_Enquiry,Product Details,0.316773052161
visitor 29602 i would like if i can play game on ts laptop it ts asus,INT-node0-1402802578335-29602,Product Details,Product Details,0.186860443884
" i have a question regarding the threshold double trestle desk its currently unavailable online in gray is there any way to know when or if it will be back in stock soon the store online number is 249-xxxxxx okay thanks ""okay i definitely will thanks for your help""",INT-sv1appin05-1441225104453-15635,Product Inventory,Product Inventory,0.328289766425
wch brand is better,INT-sv1appin05-1438352328064-102399,Product Comparison,Product Details,0.218910225693
does candy count toward the purchase for the halloween sale my costume is just under 60 - so i am trying to bump it up to save 20 there is notng to click,INT-va1appin08-1445138390164-47674,Product Details,Product Details,0.139671794327
 i am having trouble with my promo code armrrnksf22brff,INT-va1appin08-1444967285573-32637,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.955990984763
"im trying to buy a product but its charging me handling fee for 30 ok thanks its a accent chair ""im not planning to pay that fee that adds a lot to the price"" no store pick up option",INT-sv1appin07-1441401774412-31727,Shipping Inquiry,Shipping Inquiry,0.564624873333
i am trying to apply coupon to my online purchase but i dont see a place to apply it i dont see a space to enter the code i dont see it,INT-va1appin10-1445032815431-18100,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.03602227842
i cant pay my bill,INT-sv1appin07-1447545386825-46580,Payment Issues,Payment Issues,0.537929657789
visitor 25344 how do i get your student discounts if i dont have a edu email,INT-node0-1401587655062-25344,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.43959742219
do you have a free delivery on the washers and dries,INT-va1appin06-1438854474508-102773,Shipping Inquiry,Shipping Inquiry,0.451272316435
i am attempting to make a layaway payment online and am getting an error the traffic was so bad yesterday i did not stop at the store like i normally due and didn,INT-sv1appin10-1447507020220-41980,Layaway Query,Layaway Query,0.199072579676
if order today when would it be delivered,INT-va1appin09-1439141727095-118278,Shipping Inquiry,Shipping Inquiry,0.472338388498
and i want to understand how can i buy now and pay later,INT-sv1appin09-1438526212675-109913,Product Comparison,Payment Issues,0.512771700498
why cant i add ts particular pure protein bar to my subscriptions and get the 5 off like my other pure protein bar okay - please inform management - that totally sucks why on the same brand ----just a different flavor - it should be offered to be on subscriptions it simply defies science,INT-sv1appin08-1445195301308-912,Product Details,Product Details,0.516319599996
 judy i am trying to use a coupon in my cart and the restrictions do not mention say i cant use it for the item i am purchasing yet it wont take off the amont ,INT-va1appin08-1444966607830-32583,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.643554974859
visitor 29600 what is the storage space of ts computer 1306516028 please,INT-node0-1402802517030-29600,Product Details,Product Details,0.835352729146
i have a coupon that says it is good for 10 off cldrens clotng and accessories and it is not working it is for online only promo code is rmtfn77td4ytckd,INT-va1appin09-1445089765182-21598,Promotions/Deals/Discounts,Promotions/Deals/Discounts,2.36581341533
i had just completed an order for a delta 3d mickey mouse cldrens bed and a crib mattress for it amounting to about 130 however when i went to the summary page to print a copy it showed i had ordered 4 beds and no mattress for a sum of 230 i admit i had some problems putting my order through initially because it kept defaulting to my area in maryland can you please help me straighten ts order out and allow me to print a copy,INT-sv1appin10-1447608263689-50397,Order_Issue,Order_Issue,0.406536185758
" parker my name is andrew i was just curious about ts xbox one game mad max that comes out tomorrow my question is when i preorder it off the target websit and go to check out it says it has to sp the game to target would i still be able to pick it up tomorrow or is the game im pre ordering going to be spped later than the release date if that makes sense thank you mad max xbox one online item  xxxx-xxxx-73 youre welcome ""so if i pre order ts game tonight it does not fully mean i will get a copy tomorrow even though it releases tomorrow meaning i would have to wait till the spment comes in""",INT-sv1appin08-1441078920769-4229,Shipping Inquiry,Store_Pickup_Queries,0.211203676421
im trying to order two srts and want them spped to the store for free but it wont let me choose the store i want to send these to a store in somerville ma how can i do ts,INT-sv1appin10-1441121660400-7414,Store_Pickup_Queries,Store_Pickup_Queries,0.952773328075
 i have a question im ordering an item and i want to do store pickup  how long will the item take to be able to be picked up  is there a time frame ,INT-va1appin05-1445094032740-43432,Store_Pickup_Queries,Store_Pickup_Queries,0.495540720054
 its first time for me to order can i ask u for promo code pls ok,INT-va1appin08-1445023659972-38228,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.411217478946
"do you sp internationally ie to new zealand okay thank you for your time thomas ""notng else thanks again have a good day""",INT-sv1appin08-1441317850952-18515,Shipping Inquiry,Shipping Inquiry,0.314732803128
visitor 15045 is ts the newest version,INT-node0-1401998383617-15045,Product Details,Product Details,0.634975017227
put them in my basket and then it says t are not on stock,INT-sv1appin05-1438358975673-102994,Checkout Issue,Product Inventory,0.260508504244
where is the nearest store that stocks ts item,INT-va1appin05-1438705495320-91006,Product Inventory,Store_Pickup_Queries,0.304780869533
