lineText,sessionId,y_pred,y_prob_max,y_true
i am trying to purchase an item for someone else - i have put in my name and her address for delivery - but it will not allow me to put in my details for payment -,INT-va1appin09-1437835556552-70136,Order_Assistance,-0.25928574866,Order_Assistance
trying to see what sale price is on the fujifilm l,INT-sv1appin06-1447603806957-49938,Price _Enquiry,0.535369368406,Price _Enquiry
visitor 8695  could you tell me whether or not the open box macbook pro that is geek squad certified would come with the full manufacturers warranty,INT-node0-1401890200144-8695,Warranty Enquiry,0.725994210989,Warranty Enquiry
how do i pay now and put card number in when just apply for argos card,INT-va1appin10-1437930388977-73617,Payment Issues,0.900791417987,Payment Issues
just looking for dslr camera,INT-va1appin09-1437730546039-64496,Price Match,-0.643192800544,Promotions/Deals/Discounts
i was tnk about ordering ts product,INT-sv1appin09-1447649067850-54802,Shipping Inquiry,-0.276720590952,Order_Issue
i would like to buy ts ingenuity ghchairbut i want to pay cash at the store can t hold ts item for me ok thank you,INT-sv1appin08-1445197853230-980,Store_Pickup_Queries,-0.134340079454,Store_Pickup_Queries
ordering online and cannot find where to put the code fall 15 to receive the 15 off got itthanks,INT-va1appin08-1445084978588-42610,Promotions/Deals/Discounts,0.901489028866,Promotions/Deals/Discounts
i saw my items applied for the additional 20 off at checkout but i cant seem to find where i need to enter the code fall15,INT-va1appin10-1445039509148-18877,Promotions/Deals/Discounts,0.820056305711,Promotions/Deals/Discounts
how do i use a 10 surprise points coupon and a 100 sears gift card to purchase ts item,INT-sv1appin08-1447621598601-51826,Rewards,0.499591885598,Rewards
"yes i was wondering if you could tell me if the sears store in vidalia ga 30474 has the blue maz 2 in 14""20"" combination chainsaw in 4 color carton 8901 in stock",INT-sv1appin09-1447524557497-44088,Product Inventory,0.762061521999,Store_Pickup_Queries
andre and how do i redeem points,INT-sv1appin09-1447589182275-48846,Rewards,1.77282476903,Rewards
 i wish to find out if you can use an international card when spping to the us,INT-sv1appin09-1447630281015-52826,Shipping Inquiry,0.384554787571,Shipping Inquiry
i have some items to return but was not able to get a spping label can i take the items to a store,INT-sv1appin08-1447505947669-41908,Return Policy,0.453219188137,Return Policy
can u see the chukka boots that i am looking at,INT-sv1appin05-1447459999472-39344,Order_Issue,-0.335476828899,Product Details
i placed order online it is not showing up in orders i thought did not go through so i placed order again please cancel order 958976261,INT-sv1appin06-1447508868981-42134,Order_Issue,0.154212654595,Cancellation
" betty i just had kind of an odd question - you guys dont do online grocery shopping do you hmmthat just took me to the generic pantry page on the website ""half of wch says """"out of stock"""" online""",INT-va1appin07-1445113845053-45652,Product Inventory,-0.0504085286112,Product Inventory
i am trying to complete my order and it keeps asking me for email address and security code can you please help no,INT-va1appin08-1445113294787-45602,Order_Issue,1.13055457029,Order_Issue
i was looking at the halloween spooky phone it says free store pick up but gives me no date on when it would arrive there i was wondering if it would be faster to have it spped to the house or pick up at store ok thanks,INT-va1appin08-1445126285279-46825,Shipping Inquiry,0.897800839641,Store_Pickup_Queries
i am trying to book delivery time and date,INT-va1appin06-1437747705683-65537,Order_Assistance,0.000548953095949,Order_Assistance
" i want to buy a car seat and pick it up in the store but that isnt an option is there a way to make that happen yes ""i saw that if i buy it and select in store pick up that i can get 10 offbut there isnt a store near me that offers ts deal""",INT-va1appin06-1445134719451-47451,Store_Pickup_Queries,0.609300265981,Store_Pickup_Queries
how can i pay for my item,INT-sv1appin07-1438534571798-110228,Payment Issues,-0.197840271877,Order_Assistance
"i need to know if the bottle for ts item is glass or plastic 169 oz beaker drink mixes margarita - lime  strawberry ""ok thanks""",INT-sv1appin08-1445199023721-1014,Price _Enquiry,-0.127797607013,Product Details
i am interested in purchasing the sofa but my nectar card is not working can i purchase the sofas and claim nectar points back at a later date,INT-va1appin09-1438803137066-98944,Payment Issues,0.324714578257,Payment Issues
do i recieve a gift card with the purchase of ts baby carier ergo baby original collection bundle of joy in camel,INT-sv1appin07-1445191365682-802,Giftcard_Issues,0.0337865670994,Giftcard_Issues
can i pick up my order in the store instead,INT-sv1appin08-1445198618754-1001,Store_Pickup_Queries,0.734810432301,Store_Pickup_Queries
is ts item available in the store for store pick up or just to have it spped to the store womens textured leisure tunic- merona i clicked on it but it opens a new window so im not sure how to show you what im clicking on,INT-va1appin08-1445138872742-47705,Store_Pickup_Queries,1.34597959644,Store_Pickup_Queries
i am trying to place an order on 2nd street address for contact info it keeps asking me apofpo will not allow me to go on with order,INT-sv1appin06-1447611041398-50690,Order_Issue,1.46635818289,Order_Issue
yes i just activated my new target red card the other day and ts is the first time im using it and it says its declined i have verified numbers why would ts happen yes,INT-va1appin05-1445002693664-34967,Payment Issues,0.112894133267,Payment Issues
"is there sometng wrong with your site it will not let me complete my order ""keeps saying oops an exception occurred"" cart number xxxx-xxxx-0774",INT-va1appin09-1445119526978-24831,Order_Issue,1.30626159758,Order_Issue
i keep choosing store pick up and it reverts back to to spping what about coupons,INT-va1appin05-1445017264127-37223,Promotions/Deals/Discounts,0.382459617468,Store_Pickup_Queries
"the halloween costume doesnt that is in my cart doesnt allow for size selection ""there is no item number i can read the orderid from the url""",INT-va1appin06-1445110862242-45340,Product Details,-0.0619366514783,Product Details
website indicates furn15 voucher code i have tried to apply ts to the purchase of 2687249 but will not accept,INT-sv1appin06-1438178327912-90583,Rewards,0.321177568325,Promotions/Deals/Discounts
im not seeing the 50 gift card credit on summary i want to apply 50 gift card to purchase did i do it incorrectly,INT-va1appin08-1444962231220-32164,Giftcard_Issues,-0.26469226683,Giftcard_Issues
"i want to place an order online and would like to do the price match too should i place the order first then do the price match let me find it i tnk the website is not loading ""but it is the pampers baby dry size 4 for 4719"" ""i tried and still trying"" ""it is just spinning and cant load the full page""",INT-sv1appin05-1441290191451-20879,Price Match,0.876092796891,Price Match
visitor 29388 my bf just broke my computer so im trying to find a good one that has everytng mine has but i cant look up stuff by specifications,INT-node0-1402797484704-29388,Product Details,0.654561284511,Product Inventory
i was in kmart yesterday and made a purchase i had received an email on friday with 10 dollars in surprise points and t did not let me use them,INT-sv1appin10-1447597223273-49336,Rewards,0.556376945595,Rewards
" henry ""when i change the spping speed from regular to premium the summary shows that i get a 580 credit reducing the premium spping from 792 to 212 i figured the credit was due to using my redcard when i get to the billing page to complete my order the 580 disappears why"" ""ok thanks""",INT-va1appin10-1445098982404-22592,Shipping Inquiry,0.220268731946,Shipping Inquiry
 stephan i was looking for these itims i will like to knoe material and dimentions httpwwwtargetcomp-a-xxxx-xxxx-76,INT-sv1appin08-1445190533695-778,Product Details,-0.230372446888,Product Details
"is there a way to enclose a card with a wedding gift delivery or how will the recipient know who it is from ""okay thanks""",INT-va1appin07-1445017295946-37229,Shipping Inquiry,0.0853880175194,Product Details
 im trying to purchase an item online to pick it up in the store but the discount dosnt want to take affect yes and im ready to confirm payment but i dont see it discounted,INT-va1appin07-1445091921170-43210,Store_Pickup_Queries,-0.378482336459,Promotions/Deals/Discounts
yes i have just applied for the argos card how lon for a decision,INT-sv1appin09-1438630559038-116148,Payment Issues,0.524280357307,Payment Issues
 do you do price match with target store price for tngs i buy online yes its cheaper at the store than targetcom,INT-va1appin10-1445123211370-25160,Price Match,1.10555176855,Price Match
i want to know the final price,INT-sv1appin06-1447525717082-44248,Promotions/Deals/Discounts,-0.0221306317724,Price _Enquiry
visitor 29628 i was looking at sku 1150152 a samsung dishwasher and was wondering if you match competitor pricing and defered credit promo,INT-node0-1402803288998-29628,Product Inventory,-0.413324262867,Price Match
want to pick up at store to save additional 10 and fall15 discount do i do that after i complete the order ok ill look,INT-va1appin10-1445011916410-15008,Promotions/Deals/Discounts,0.943011538244,Promotions/Deals/Discounts
i would like to buy the sofa with cash my nearest store is at corton wood,INT-va1appin10-1439206573904-121822,Store_Pickup_Queries,-0.3218252966,Product Details
can i pay a monthly amount over 12 months and it still be interest free ,INT-va1appin05-1437915519042-73005,Payment Issues,0.153549212025,Payment Issues
"candace i am trying to add an item to my cart and it keeps taking me to the ""were sorry ts item is not available for store pick up but i am trying to order online",INT-sv1appin09-1447467482762-40092,Store_Pickup_Queries,0.45558244629,Store_Pickup_Queries
can i just sp product to nearest target store to avoid spping fees item is not available for store pickup or sp to store,INT-va1appin05-1445127024430-46880,Store_Pickup_Queries,0.927734880656,Store_Pickup_Queries
please can you confirm that ts camera price includes a battery charger thank you,INT-va1appin05-1439202382990-121631,Product Details,-0.149736044947,Product Details
donna still unable to put pants on layaway or buy,INT-sv1appin07-1447595496373-49192,Layaway Query,0.552607295275,Layaway Query
tell me does ts tree have wte lights,INT-sv1appin09-1447601800669-49739,Product Details,0.239459082993,Product Details
when i looked at the dryer i want to order i noticed that sears offered free spping on orders over 39900 when i went to check-out a 2500 charge for spping was added do i get free spping or not,INT-sv1appin07-1447642932365-54256,Shipping Inquiry,1.77313113938,Shipping Inquiry
does sears sell micrometers,INT-sv1appin05-1447596884164-49308,Product Details,-0.166439837711,Product Inventory
 henry im trying to place an online order but everytime i got to checkout it tells me theres sometng wrong ive tried in chrome and firefox,INT-va1appin10-1445011011150-14863,Order_Issue,0.178457888281,Order_Issue
i was told id be contacted in 24-48 hours that didnt happen i want those shoes if 4 pair arent available id take 3 2 or even 1 - at the same price wch after discounts was 10pair,INT-sv1appin06-1447474703334-40621,Promotions/Deals/Discounts,-0.0392669370676,Promotions/Deals/Discounts
i am good thanks how are you i am having a problem in accessing my red card account i want to change address on it,INT-va1appin06-1445122385119-46493,Rewards,0.0148636381661,Payment Issues
" i am intersted to know if the milkbone brusng chews dong treat mini 36 count can be found in the store and if i like to order on line can i use manufactures coupon how do i apply the manufactures coupon ""and can it be used on auto sp""",INT-va1appin08-1445109421357-45171,Promotions/Deals/Discounts,-0.0971627006036,Promotions/Deals/Discounts
that item sws its club and member price at 3199 but its 69 99 in my cart,INT-sv1appin05-1447632224861-53065,Price _Enquiry,-0.162365939123,Price Match
visitor 29526 im looking to purchase a tablet and trying to figure out what would be best for me wle not spending a lot of money,INT-node0-1402800283366-29526,Product Inventory,-0.0575797622886,Product Details
employee discount not working i have a new red card master card,INT-va1appin07-1445117986881-46078,Promotions/Deals/Discounts,0.181339651489,Promotions/Deals/Discounts
 can ts item be returned to my store if it is too small great thanks have a great day,INT-sv1appin06-1441491502013-35370,Return Policy,0.227292483418,Return Policy
 scarlet i am interested in buying ts freezer please can i do it through you,INT-sv1appin06-1438177238490-90484,Product Inventory,-0.473357307614,Order_Assistance
are you having issues with your site im trying to place a order and im selecting sp to store and notng comes up to select the location,INT-sv1appin08-1441135725502-6889,Store_Pickup_Queries,0.0400257173747,Store_Pickup_Queries
i tnk i joined but not sure of password,INT-sv1appin08-1447610890264-50670,Account_Enquiry,1.06096848772,Account_Enquiry
 - we have been trying to order a fridge and a cooker on a single delivery for a tenant under our business account - but unless we find a cooker for pound14999 that can be delivered to ls106tj we will be unable to purchase both please can you try to help me find an available cooker around ts price that can be home delivered thanks,INT-sv1appin09-1438606444068-113810,Order_Assistance,0.172333082469,Order_Assistance
" i noticed a sale on the ""swanley oak dining table amp 6 chocolate leather effect chairs"" that are 14399 the set however i noticed t are currently not in stock for delivery will ts become available again soon",INT-va1appin08-1439126646116-117587,Product Inventory,0.779674298001,Product Inventory
i am looking to purchase the sportspower 12ft trampoline and i cant see any info on what the frame is made from is it galvanised,INT-va1appin10-1437733186796-64596,Product Details,-0.277444690505,Material
is there a discount on ts,INT-va1appin06-1438005262563-77551,Promotions/Deals/Discounts,1.37466190946,Promotions/Deals/Discounts
 if i pick one of the mattresses up n store can i use the furn15 code,INT-sv1appin10-1438191389078-91888,Store_Pickup_Queries,0.057847592444,Promotions/Deals/Discounts
 i cannot seem to get my 5 discount for my drugs is ts only for in store use,INT-va1appin05-1445019868235-37638,Promotions/Deals/Discounts,0.455727429261,Store_Pickup_Queries
" i am trying to make a purchase i have a 1000 off all kids clotng and accessories for online use i enter the promo code but didnt apply the 1000 could you tell me why ""after i entered the promo code wch hasnt expired ts is what it says the promo code you entered could not be applied either due to your cart not meeting the requirements or it is not combinable with another promotion already in your cart""",INT-va1appin08-1445002871681-34998,Promotions/Deals/Discounts,1.83114111151,Promotions/Deals/Discounts
i want to purchase some items online for a birthday gift if i pay online and want it gift wrapped can i still do store pick up ok ok thank you,INT-sv1appin09-1441393745229-30919,Store_Pickup_Queries,-0.118124678189,Store_Pickup_Queries
member wants to return the mattress its already the 31st day and hes still not satisfied with it,INT-sv1appin09-1447467418867-40086,Return Policy,0.510313704022,Return Policy
we are having problems with selecting a delivery time and date,INT-va1appin09-1437903983201-72642,Order_Assistance,-0.0260817297068,Checkout Issue
if i buy ts table with the discount can i use my points from nectar card,INT-va1appin07-1437841301455-70426,Rewards,-0.0450485335347,Payment Issues
i wanted to confirm if my local target has stock of davis adjustable column table lamp - ebonybrass - threshold 75605 longview tx,INT-va1appin06-1445083164035-42508,Store_Pickup_Queries,0.117177470003,Store_Pickup_Queries
can you tell me if the depth stated in the dimensions invludes the handles,INT-va1appin05-1438963658828-110267,Size-Shape,0.426589772984,Size-Shape
 im wanting to buy ts wasng macne can it be delivered next week as ts is urgent,INT-va1appin07-1439019004391-113439,Shipping Inquiry,0.137473740026,Product Inventory
i was trying to order item and it wont take my sears credit card,INT-sv1appin06-1447461244004-39489,Order_Issue,-0.00373841951311,Order_Issue
"i ordered these items yesterday and t were not in stock for the store i wanted did t refund my card or do i purchase them again to get them sent to another store ""my question is have i already paid for them i want to get them spped to a different store"" xxxx-xxxx-6138 xxxxxxx yes",INT-sv1appin05-1441225479126-15685,Store_Pickup_Queries,0.278054439942,Product Inventory
i am moving in to a new home on 28 august so the sofa cant be delivered before that date is that ok,INT-va1appin08-1438806259717-99311,Shipping Inquiry,1.22289896716,Shipping Inquiry
" kendall ""im from canada and i just received an e-egiftcard from target however im going to fargo on friday is there any way i can convert ts to sometng i can print and take to the store with me"" i dont know if my phone will work in the us thanks or should i just print out the e-mail with the code on it theres no bar code though just a number",INT-sv1appin08-1441129155001-6301,Store_Pickup_Queries,-0.160719509358,Giftcard_Issues
yes  double bed mattress no springs,INT-va1appin10-1438681208752-89468,Product Details,0.0455470007857,Product Inventory
if i create a gift registry online can i also add to it in the store or do i have to do everytng online,INT-sv1appin08-1447559757350-47697,Product Details,-0.388489677677,Rewards
 drew i called into target yesterday and asked about a promotion the lady on the phone said that she was going to send to my email a10 target gift card how long should that take i waiting to place an order so i can apply that gc can you see my account to make sure she sent it to the correct email,INT-sv1appin07-1441478838181-36265,Giftcard_Issues,0.688613086249,Giftcard_Issues
"would you please tell me wch shoe size would be for boys slippers s size ""thank you diana have a nice weekend""",INT-va1appin05-1445030036784-39147,Product Details,0.521741252276,Product Details
" i am trying to use a promo code but its not working it says ""please enter a valid promo code"" code is jeans25 xxxx-xxxx-8300",INT-va1appin09-1445058805076-20310,Promotions/Deals/Discounts,1.97602273872,Promotions/Deals/Discounts
 i wanted to buy a ring through sears using layaway i went through checkout but did not see the option for layaway,INT-sv1appin07-1447480184011-40937,Layaway Query,1.14926679564,Order_Issue
visitor 21900 trying to checkout- cant find my best buy card so no idea what my number is,INT-node0-1401509101935-21900,Order_Assistance,-0.0405090280935,Order_Assistance
 there i was just wondering if i buy a wasng macne is there an option for them to take my old one,INT-va1appin07-1439233842011-124286,Product Details,0.0192669958687,Product Details
 im purchasing from a registry and i would like to add gift wrapping and a card but i cant figure out how im in the review  place order page and i dont see the add gift option,INT-va1appin07-1445001894020-34857,Product Details,0.295777198246,Product Details
"when are you going to get more peppa pig tsrts back in stock all of peppa pig tsrts for 18m kids ""yes i am here"" ""yes those ones"" t are all out of stock i am waiting",INT-sv1appin09-1441156523583-10877,Product Inventory,1.34899826526,Product Inventory
visitor 29627 looking at the model u430 touch - 59421175 sku 5829015,INT-node0-1402803258051-29627,Product Details,0.611788756915,Product Details
im purchasing 2 boxes of pampers diapers and it says t qualify for a 10 gift card the gift card is not showing in my shopping cart normally you choose how you want to receive it ie text email or home delivery why is it now showing up xxxx-xxxx-4991,INT-va1appin05-1445105675347-44737,Giftcard_Issues,1.45674827939,Giftcard_Issues
is rush delivery available in cambridge ma i was trying to place an order for a twin comforter ok i did not see it thanks bye,INT-sv1appin08-1441082186618-4269,Shipping Inquiry,-0.107203104945,Shipping Inquiry
why does website keep adding spping charges when the item ordered is free spping,INT-sv1appin05-1447462107667-39580,Shipping Inquiry,1.48432138984,Shipping Inquiry
will you be getting the black moda luxe women zipper flap crossbody bag ok thank would like to order the black one,INT-va1appin06-1445085713688-42660,Shipping Inquiry,-0.332639556097,Product Details
 i am trying to purchase sometng online but my credit card isnt working i tried two cards it asks for security codes,INT-va1appin07-1445139467026-47735,Order_Issue,-0.116179791516,Order_Issue
why am i asked to pay when delivery says its free,INT-va1appin09-1437663380484-58386,Shipping Inquiry,0.122384715886,Price _Enquiry
" blake i have a question about using coupons ""i placed an order online for pick up in store so i could get the 10 discount but i had coupons for diapers i wanted to use as well and the store wouldnt take them and said if i wanted to use coupons for my order i would have to use them online"" i find that odd",INT-va1appin10-1444966790678-11200,Promotions/Deals/Discounts,0.715234979953,Promotions/Deals/Discounts
is there a way of paying of monthy for bed s,INT-sv1appin06-1438270740265-97250,Order_Assistance,-0.336713359929,Payment Issues
ai am paying more in spping then my item isany way to get free xspping with my sears,INT-sv1appin07-1447542941635-46343,Shipping Inquiry,0.0731376523708,Shipping Inquiry
 my name is zuzana i would like to buy ts bed but i can see that is out of stock i would like to ask if you know when is going to be back,INT-va1appin09-1438970477001-110871,Product Inventory,0.41204457117,Product Inventory
 i would like a vacuum cleaner but need a very strong suction one i havent much budget but could u recommend one,INT-va1appin08-1439213264222-122272,Product Details,-0.195240082114,Product Details
whats is the difference between parts warranty and labour warranty,INT-sv1appin05-1438179834328-90751,Warranty Enquiry,0.292414699272,Manufacturer Information
i am purchasing an item >25 wch is spping free how do i get express spping,INT-va1appin09-1445129006515-25640,Shipping Inquiry,1.08573322574,Promotions/Deals/Discounts
yes i am confused as i am also looking at mamas and papas otto and t look identical,INT-va1appin06-1438766535222-95683,Product Inventory,-0.36771393004,Product Comparison
it ts product suitable to use kid from 7 years,INT-va1appin09-1437752344475-65976,Manufacturer Information,-0.285819419361,Size-Shape
i saw an advertisement on your website for a coupon code cooking50 associated with the purchase of a microwave and range of specific brands but the website says the code is no longer valid,INT-sv1appin10-1447554920300-47396,Promotions/Deals/Discounts,0.352403959223,Promotions/Deals/Discounts
when will black friday items be available online,INT-sv1appin08-1447475062778-40646,Promotions/Deals/Discounts,-0.548624723435,Promotions/Deals/Discounts
i was wondering if i can find biger wardrobe,INT-sv1appin08-1438175828180-90366,Product Details,-0.185952609591,Size-Shape
 subscription xxxx-xxxx-75 please cancel ts subscription for me mirza ahmed xxxxxxx yes,INT-sv1appin05-1441304251714-22731,Product Details,0.633053764973,Account_Enquiry
 pl im interested in purchasing two outdoor power tools one is the greenworks 80v 500cfm cordless leaft blower selling for 249 the second is the greenworks snow blower selling for 29999 can you confirm that the snow blower uses an 80v battery also do both of these tools include charger and battery many thanks,INT-va1appin05-1445131604828-47220,Product Details,-0.283865828511,Product Details
i what spping co do you use for clotng fed ex or ups,INT-sv1appin09-1441131863285-8673,Shipping Inquiry,0.542041577013,Shipping Inquiry
i am not able to return it to the store i am not walking 20 miles each way to sears,INT-sv1appin10-1447551449399-47125,Return Policy,0.795649554413,Return Policy
i applied points except for 001,INT-sv1appin08-1447624679372-52167,Rewards,2.03174341984,Rewards
ts item is not in stock i live in milton keynes bletchley so how i can purchase it when it is not in stock,INT-va1appin07-1439121938643-117415,Product Inventory,1.37097764636,Product Inventory
i put a layaway up online and some items were on sale i previously looked online yesterday and those items are no longer on sale can you tell me why t went off sale,INT-sv1appin07-1447472693257-40499,Layaway Query,0.11529090215,Product Inventory
when does the furn15 discount code finish,INT-va1appin06-1437470635450-41981,Rewards,0.0288170690319,Promotions/Deals/Discounts
i was looking to buy beko fridge freezer few days ago and the price was 25999 it didnt say it was on sale now its got 300 odd pound is that correct,INT-va1appin05-1438937559599-108568,Promotions/Deals/Discounts,-0.376876164539,Price _Enquiry
i am trying to purchase bowflex blaze and i was wondering if you price match with sears ok thanks,INT-sv1appin10-1441400476585-31632,Price Match,0.743510198681,Price Match
how do i get a recycling trade in discount on a dyson ,INT-sv1appin05-1438076247312-82498,Promotions/Deals/Discounts,1.01635772401,Promotions/Deals/Discounts
yes it says express delivery but then says witn 14 days can i get ts item sooner before saturday,INT-va1appin07-1438719315320-92411,Shipping Inquiry,1.85772030802,Shipping Inquiry
i am not able to order lego jurassic world raptor 75917 is it still available,INT-sv1appin05-1447600156270-49592,Product Inventory,0.264363830614,Product Inventory
member wants to cancel her dryer,INT-sv1appin09-1447468071337-40139,Cancellation,0.48917251417,Cancellation
ts item is out of stock when will more be available or can you check stock from other stores,INT-sv1appin08-1438615170599-114564,Product Inventory,1.7636726885,Product Inventory
i am trying to place an order on an item that should have a 10 gift card but it does not seem to be adding it to my order,INT-va1appin09-1445137823238-26239,Giftcard_Issues,0.143743877322,Giftcard_Issues
joanna order  957424476 i have contacted you a few days ago and am waiting for you to pick up ts order and return it,INT-sv1appin06-1447520270845-43508,Store_Pickup_Queries,-0.0370839009833,Store_Pickup_Queries
when i try and proceed to check out i get an error message xxxx-xxxx-9252,INT-va1appin09-1445000925446-13333,Order_Issue,0.453903369098,Order_Issue
im wanting to do online layway,INT-sv1appin08-1447465565005-39916,Layaway Query,1.63760453043,Layaway Query
i am ordering a large amount of halloween candy i have already place 1 order and am trying to do my second there is a sale if you pick up in store and spend 75 you get 10 off but it does not show it on ts second order i did not see that there is 1 per persson anywhere xxxx-xxxx-7187,INT-va1appin07-1445035704101-39844,Promotions/Deals/Discounts,0.383509953878,Promotions/Deals/Discounts
i was wondering if you price match homebase,INT-sv1appin09-1438611987726-114259,Price Match,1.50736302734,Price Match
i really like ts set however i wondered might it be reduced again soon cheeky of me to ask i know,INT-va1appin10-1439198162403-121415,Shipping Inquiry,0.00507106679453,Promotions/Deals/Discounts
im looking for the kgn34vw20g bosch fridge freezer in silver i believe the model number i have is for the wte one but i cant tell what the comparable fridge freezer in silver is,INT-va1appin07-1437487491166-43050,Product Details,-0.199116408026,Color
 pl my cart  is xxxx-xxxx-7533 i am trying to use 2 egift cards i received and it will not take it at check out can you help me with ts,INT-va1appin06-1445129929510-47109,Giftcard_Issues,-0.0347568095879,Giftcard_Issues
 i am looking to buy the mamas and papas rocco 4 piece nursey set that is on offer how long is ts half price for and will the pocket sprung mattress also on offer with ts set be back in stock,INT-sv1appin10-1438289911915-98869,Promotions/Deals/Discounts,0.91458252682,Payment Issues
i need medline bed assist bar sent to my home want to order ts item from you,INT-va1appin05-1445028495408-38936,Shipping Inquiry,-0.00522136495245,Product Details
what are my spping options  standard spping whats the carrier t come at different times in the day right yes sir xxxx-xxxx-0360 its a ps4 i want to know because i want be here to get it i will choose standard,INT-sv1appin08-1441072551471-4131,Shipping Inquiry,0.708086615982,Shipping Inquiry
"i have a 10 dollar off coupon for online and i enter the promo code and it is not applying the 10 off ""i have the code and it says it doesnt expire till xxxxxx""",INT-va1appin07-1445011460145-36335,Promotions/Deals/Discounts,1.51510546984,Promotions/Deals/Discounts
i am looking for a fridge freezer wch is not more than 160 in height 55 wide and 60 depth can you recommend any for me i tnk there is a beko wch fits ts format i would prefer frost free is possible and a rating,INT-va1appin08-1439214593697-122391,Size-Shape,1.10618860605,Product Details
"ive been trying to complete an online order for a long time im doing it on my pontoon cant tell if i purchased it yet  ""says by tapping complete my order i agree to terms but the button says purchase not complete my order regardless i have been clicking purchase with no response"" you guys seem to be struggling today",INT-va1appin08-1445018407352-37408,Order_Issue,-0.0596292295762,Order_Issue
what is the difference between the,INT-va1appin05-1438871186617-103840,Product Details,0.500635179693,Product Comparison
csan i pay with visa card,INT-va1appin08-1439213186592-122266,Payment Issues,0.547647668442,Payment Issues
 if i was to order an item to be delivered what is the longest period to have it delivered i dont need it for about 3 weeks but want to buy it now thanks,INT-va1appin08-1438770494874-95858,Shipping Inquiry,0.40349392733,Shipping Inquiry
my name is sabrina and i am trying to find the points that i earned when i put a wireless router on layaway 103115,INT-sv1appin10-1447509538937-42198,Rewards,0.422833490359,Rewards
is it possible to get hotpoint cra641dc on next day delivery currently saying 5 days,INT-va1appin06-1439031112421-113781,Shipping Inquiry,0.786029570331,Shipping Inquiry
 is it any codes to save when buying a microwave,INT-va1appin09-1437893931343-72381,Promotions/Deals/Discounts,0.273139243868,Promotions/Deals/Discounts
i cant figure out how to make a payment for layway,INT-sv1appin07-1447603219275-49875,Layaway Query,0.848558984045,Layaway Query
"my friend shopped at kmart today and she got 5 back in her reciept saying ""congrats you earned 5 in points shop more to earn more points earned thru kmart spend and get program and are valid for 30 days""",INT-sv1appin06-1447643931682-54346,Rewards,1.42323934244,Rewards
visitor 9772  joann im trying to get info about a video grapcs card i broke my monitor in a move and decided to upgrade to a fancy new hd monitor but i now realize that my old pc wont let me stream netflix movies and the like in hd because i dont have anytng but a vga connection from my pc i want to get a video grapc card but we are not gamers at all i just want to be able to watch a movie or maybe tv via a slingbox thats gh def visitor 9772 do you happen to know if ts product will suit my needs xfx - core edition radeon r5 230 2gb ddr3 pci express grapcs card,INT-node0-1404319713023-9772,Product Details,0.0346509193687,Plan Device Upgrae
is there 20 further4 discount,INT-va1appin08-1438768511112-95776,Promotions/Deals/Discounts,1.39763306922,Promotions/Deals/Discounts
visitor 29512 im looking for a video editing laptop please,INT-node0-1402800012212-29512,Product Details,0.542055623152,Product Inventory
the website said that if i use store pickupi will get 10 off how do i get that it is not showing on my order i am order the mac collapsible all terrain wagon i havent found the cart number,INT-va1appin07-1445092487547-43262,Rewards,-0.504161325178,Promotions/Deals/Discounts
needs to be short in height,INT-va1appin09-1439069291316-115656,Size-Shape,0.832374668683,Product Inventory
why cant ts big wheel be delivered to the store and will the store assemble it yes,INT-va1appin06-1445105943022-44774,Shipping Inquiry,0.0756984054279,Store_Pickup_Queries
how easy is it to store table inside garage in winter is it flat once legs are removed,INT-sv1appin09-1438269169441-97123,Product Details,-0.392338675706,Size-Shape
i thought that if i spent 75 or more and chose store pick up that i would save 10 on my order okay thank you,INT-va1appin08-1445024756273-38390,Promotions/Deals/Discounts,0.0366351488186,Store_Pickup_Queries
 richard- can i pay online for a birthday gift and have my daughter pick up the gift in another state ok thnx,INT-va1appin08-1445043270814-40635,Product Details,0.0570742741349,Store_Pickup_Queries
what material are the chairs made from,INT-va1appin05-1438968516069-110696,Product Details,0.655393808142,Material
i am looking to buy a washer dryer for my house,INT-va1appin08-1439200184622-121525,Shipping Inquiry,-0.0869995441457,Product Details
 sonny i am about to purchase a bicycle online and pick it up in a local store when i pick it up with the bicycle already be assembled or will i need to assemble it i have purchased a bicycle before from target and it was already assembled i would like to find out in advance if the bicycle i am assembling is going to be assembled do you need the store and product information,INT-va1appin10-1445112757900-24138,Store_Pickup_Queries,0.954745939983,Product Details
"i cant finish placing my order because the system wont honor my coupon code ""cooking50"" it says it is no longer valid but according to your website it is valid through today",INT-sv1appin08-1447556715156-47510,Promotions/Deals/Discounts,0.336844844624,Order_Issue
" betty can you tell me if i can order the item i have in my cart oster 6-slice ""convection countertop oven tssttvf815 by phone my card was recently hacked and i am very concerned besides i will pay with gift cards"" also is there any promo code you could give me i dont have one",INT-va1appin09-1445025148641-17047,Giftcard_Issues,-0.65054367188,Product Details
i need cardwhat can i do  phone number 07917324388,INT-sv1appin07-1438612419757-114281,Payment Issues,-0.550497454537,Payment Issues
how can i enter a pharmacy rewards promo i do not see the box for promo there isnt one another promo was applied automatically so i didnt know if that meant i could not use the pharmacy one the coupon doesnt say it cant be used with anytng else,INT-va1appin09-1445036215703-18504,Promotions/Deals/Discounts,2.59113193747,Promotions/Deals/Discounts
